GAME_ID,HOME_TEAM_ID,VISITOR_TEAM_ID,PTS_home,PTS_away,FG_PCT_home,FT_PCT_home,FG3_PCT_home,AST_home,REB_home,FG_PCT_away,FT_PCT_away,FG3_PCT_away,AST_away,REB_away
21700009,1610612742,1610612737,111,117,0.442,0.857,0.378,27,41,0.511,0.8,0.5,20,50
21700010,1610612762,1610612743,106,96,0.506,0.938,0.375,28,36,0.468,0.917,0.481,21,38
21700011,1610612759,1610612750,107,99,0.461,0.895,0.381,22,50,0.435,0.739,0.421,23,42
21700012,1610612756,1610612757,76,124,0.315,0.722,0.259,10,33,0.489,0.786,0.583,22,57
21700013,1610612758,1610612745,100,105,0.477,0.8,0.348,19,42,0.398,0.931,0.267,19,44
21700001,1610612739,1610612738,102,99,0.458,0.84,0.227,19,50,0.409,0.76,0.25,24,46
21700002,1610612744,1610612745,121,122,0.538,0.905,0.533,34,41,0.485,0.684,0.366,28,43
11700067,1610612766,1610612742,111,96,0.494,0.714,0.567,24,50,0.412,0.824,0.387,25,37
11700069,1610612753,1610612739,106,113,0.477,0.611,0.333,27,41,0.5,0.828,0.36,21,47
11700075,1610612752,1610612764,103,110,0.458,0.727,0.407,18,32,0.526,0.692,0.323,23,41
11700070,1610612741,1610612761,104,125,0.487,0.609,0.56,28,40,0.511,0.737,0.396,31,40
11700071,1610612763,1610612740,142,101,0.553,0.895,0.538,29,46,0.447,0.81,0.286,14,30
11700072,1610612745,1610612759,97,106,0.386,0.778,0.283,19,43,0.529,0.75,0.333,30,47
11700068,1610612755,1610612748,119,95,0.467,0.808,0.359,27,48,0.398,0.778,0.133,23,50
11700076,1610612749,1610612765,107,103,0.468,0.85,0.485,27,41,0.418,0.72,0.391,24,50
11700077,1610612744,1610612758,117,106,0.469,0.588,0.441,34,47,0.482,0.824,0.455,27,40
11700078,1610612746,1610612747,104,111,0.439,0.649,0.308,23,39,0.489,0.696,0.31,28,51
11700065,1610612737,1610612742,94,108,0.388,0.719,0.333,21,39,0.494,0.778,0.396,28,46
11700066,1610612746,1610612758,104,87,0.52,0.652,0.44,25,44,0.403,0.722,0.462,21,38
11700060,1610612766,1610612738,100,108,0.42,0.684,0.351,18,47,0.506,0.75,0.5,26,37
11700062,1610612751,1610612755,114,133,0.443,0.639,0.351,16,37,0.511,0.848,0.433,25,52
11700063,1610612748,1610612764,117,115,0.494,0.684,0.4,28,40,0.5,0.741,0.269,27,46
11700064,1610612763,1610612745,89,101,0.38,0.742,0.261,20,43,0.388,0.893,0.304,23,41
11700061,1610612756,1610612757,104,113,0.378,0.758,0.314,17,49,0.415,0.767,0.522,18,57
11700054,1610612761,1610612765,116,94,0.519,0.84,0.351,30,44,0.44,0.882,0.294,19,34
11700059,1610612739,1610612741,94,108,0.405,0.667,0.519,21,46,0.433,0.882,0.366,24,51
11700057,1610612759,1610612753,98,103,0.473,0.793,0.313,23,47,0.44,0.895,0.261,28,37
11700056,1610612743,1610612760,86,96,0.341,0.654,0.333,20,46,0.429,0.375,0.395,24,56
11700058,1610612747,1610612762,99,105,0.444,0.75,0.273,23,39,0.463,0.857,0.269,24,49
11700046,1610612765,1610612754,107,97,0.494,0.647,0.385,28,37,0.547,0.833,0.556,23,35
11700048,1610612738,1610612755,113,96,0.398,0.738,0.414,19,53,0.44,0.517,0.28,23,47
11700049,1610612752,1610612745,95,117,0.448,0.8,0.29,20,36,0.541,0.714,0.478,23,45
11700050,1610612737,1610612763,100,88,0.455,0.8,0.333,22,46,0.432,0.583,0.182,21,40
11700051,1610612748,1610612766,109,106,0.494,0.621,0.393,23,49,0.451,0.679,0.192,17,43
11700052,1610612742,1610612753,99,96,0.438,0.625,0.333,24,48,0.414,0.583,0.405,26,44
11700047,1610612756,1610612762,102,120,0.456,0.732,0.37,18,38,0.527,0.765,0.367,23,32
11700053,1610612758,1610612757,83,97,0.39,0.786,0.421,20,39,0.421,0.727,0.409,16,48
11700044,1610612750,1610612744,110,142,0.493,0.838,0.304,22,31,0.6,0.8,0.625,32,33
11700040,1610612764,1610612739,102,94,0.43,0.75,0.333,17,42,0.462,0.737,0.364,27,36
11700038,1610612746,1610612757,106,134,0.402,0.742,0.448,22,41,0.529,0.816,0.464,24,47
11700041,1610612759,1610612743,122,100,0.57,0.889,0.571,31,47,0.404,0.769,0.296,25,36
11700042,1610612741,1610612740,95,108,0.368,0.8,0.268,25,44,0.42,0.868,0.333,29,47
11700045,1610612751,1610612752,117,83,0.5,0.704,0.424,29,48,0.378,0.708,0.267,16,41
11700043,1610612747,1610612758,75,69,0.414,0.733,0.25,21,49,0.313,0.75,0.28,15,37
11700037,1610612753,1610612748,93,90,0.463,0.706,0.25,17,54,0.364,0.773,0.281,15,41
11700029,1610612755,1610612738,102,110,0.47,0.417,0.452,28,48,0.402,0.808,0.344,22,49
11700030,1610612764,1610612752,104,100,0.465,0.824,0.357,24,36,0.455,0.87,0.435,22,46
11700031,1610612765,1610612737,109,87,0.489,0.727,0.44,26,57,0.365,0.733,0.389,24,37
11700035,1610612739,1610612754,102,106,0.46,0.591,0.31,25,51,0.47,0.704,0.31,27,41
11700032,1610612741,1610612749,114,101,0.518,0.647,0.5,30,42,0.468,0.645,0.321,22,36
11700033,1610612760,1610612740,102,91,0.486,0.633,0.344,22,46,0.39,0.654,0.313,15,43
11700036,1610612759,1610612758,113,93,0.554,0.857,0.469,28,43,0.452,0.684,0.267,19,32
11700034,1610612762,1610612756,112,101,0.412,0.733,0.357,22,53,0.432,0.828,0.481,19,39
11700024,1610612744,1610612750,95,111,0.463,0.52,0.286,27,44,0.42,0.862,0.444,26,47
11700025,1610612753,1610612742,112,89,0.477,0.68,0.393,23,49,0.33,0.68,0.293,9,55
11700028,1610612751,1610612748,107,88,0.452,0.813,0.345,22,60,0.372,0.606,0.148,13,40
11700027,1610612757,1610612761,106,101,0.427,0.889,0.4,20,47,0.4,0.848,0.295,18,38
11700015,1610612746,1610612761,98,84,0.479,0.8,0.286,23,44,0.384,0.545,0.167,15,46
11700017,1610612755,1610612763,89,110,0.348,0.842,0.367,19,40,0.462,0.692,0.25,26,57
11700018,1610612739,1610612737,93,109,0.386,0.722,0.286,26,38,0.481,0.731,0.316,28,45
11700019,1610612765,1610612766,104,109,0.47,0.692,0.286,21,48,0.448,0.727,0.219,22,41
11700020,1610612749,1610612754,86,104,0.388,0.882,0.3,23,44,0.426,0.722,0.355,22,47
11700023,1610612742,1610612741,118,71,0.5,0.643,0.45,26,49,0.346,0.421,0.241,21,39
11700022,1610612747,1610612743,104,122,0.513,0.576,0.263,25,32,0.533,0.706,0.467,34,46
11700016,1610612752,1610612751,107,115,0.383,0.806,0.4,20,53,0.437,0.821,0.5,20,52
11700012,1610612740,1610612741,109,113,0.468,0.781,0.313,25,44,0.494,0.692,0.432,33,45
11700013,1610612760,1610612745,97,104,0.408,0.806,0.385,16,44,0.423,0.778,0.436,24,38
11700014,1610612757,1610612756,112,114,0.41,0.81,0.3,20,47,0.451,0.769,0.357,19,51
11700008,1610612738,1610612766,94,82,0.418,0.538,0.355,26,52,0.375,0.667,0.286,18,45
11700006,1610612763,1610612753,92,84,0.4,0.64,0.222,16,54,0.364,0.625,0.156,26,49
11700009,1610612742,1610612749,106,104,0.47,0.556,0.406,24,42,0.494,0.833,0.345,34,39
11700010,1610612758,1610612759,106,96,0.512,0.8,0.4,15,46,0.415,0.769,0.235,20,34
11700011,1610612747,1610612743,107,113,0.452,0.815,0.333,26,48,0.453,0.714,0.517,23,37
11700004,1610612748,1610612737,96,90,0.486,0.517,0.333,24,48,0.356,0.815,0.24,18,42
11700003,1610612761,1610612746,121,113,0.5,0.8,0.256,22,44,0.449,0.795,0.296,25,34
11700001,1610612744,1610612743,102,108,0.411,0.833,0.121,17,53,0.444,0.676,0.464,23,49
11700002,1610612747,1610612750,99,108,0.441,0.706,0.167,27,48,0.416,0.8,0.3,28,49
41600405,1610612744,1610612739,129,120,0.511,0.821,0.368,27,42,0.534,0.652,0.458,22,40
41600404,1610612739,1610612744,137,116,0.529,0.677,0.533,27,41,0.448,0.75,0.282,26,40
41600403,1610612739,1610612744,113,118,0.444,0.84,0.273,17,37,0.482,0.917,0.485,29,44
41600402,1610612744,1610612739,132,113,0.517,0.917,0.419,34,53,0.45,0.789,0.276,27,41
41600401,1610612744,1610612739,113,91,0.425,0.688,0.364,31,50,0.349,0.8,0.355,15,59
41600305,1610612738,1610612739,102,135,0.43,0.739,0.367,20,39,0.565,0.833,0.463,24,38
41600304,1610612739,1610612738,112,99,0.595,0.824,0.455,23,37,0.443,0.95,0.323,26,29
41600314,1610612759,1610612744,115,129,0.418,0.781,0.32,33,42,0.558,0.76,0.359,30,53
41600303,1610612739,1610612738,108,111,0.457,0.778,0.41,21,46,0.462,0.75,0.45,28,38
41600313,1610612759,1610612744,108,120,0.473,0.6,0.238,22,46,0.548,0.773,0.407,23,42
41600302,1610612738,1610612739,86,130,0.372,0.933,0.296,23,39,0.565,0.652,0.487,28,45
41600301,1610612738,1610612739,104,117,0.466,0.556,0.316,33,40,0.481,0.8,0.355,21,44
41600312,1610612744,1610612759,136,100,0.562,0.947,0.486,39,40,0.37,0.857,0.348,21,49
41600207,1610612738,1610612764,115,105,0.532,0.8,0.458,27,31,0.45,0.793,0.345,18,43
41600311,1610612744,1610612759,113,111,0.481,0.727,0.367,22,43,0.476,0.857,0.318,19,37
41600206,1610612764,1610612738,92,91,0.43,0.619,0.208,20,46,0.405,0.889,0.314,25,37
41600236,1610612745,1610612759,75,114,0.286,0.72,0.325,14,37,0.531,0.538,0.227,32,60
41600205,1610612738,1610612764,123,101,0.529,0.714,0.485,33,48,0.385,0.828,0.241,21,45
41600235,1610612759,1610612745,110,107,0.408,0.652,0.333,24,52,0.442,0.714,0.333,21,47
41600224,1610612762,1610612744,95,121,0.371,0.75,0.296,13,42,0.512,0.889,0.423,28,50
41600214,1610612761,1610612739,102,109,0.471,0.8,0.345,28,37,0.476,0.938,0.39,24,37
41600204,1610612764,1610612738,121,102,0.524,0.889,0.429,29,45,0.443,0.75,0.452,28,31
41600234,1610612745,1610612759,125,104,0.526,0.6,0.442,28,41,0.494,0.5,0.304,23,43
41600223,1610612762,1610612744,91,102,0.39,0.706,0.318,19,42,0.44,0.826,0.3,17,51
41600213,1610612761,1610612739,94,115,0.437,0.941,0.111,17,25,0.513,0.857,0.565,15,49
41600233,1610612745,1610612759,92,103,0.364,0.889,0.308,17,39,0.453,0.8,0.36,23,49
41600203,1610612764,1610612738,116,89,0.467,0.88,0.32,26,50,0.351,0.758,0.313,20,38
41600222,1610612744,1610612762,115,104,0.494,0.85,0.452,33,47,0.452,0.8,0.375,19,39
41600212,1610612739,1610612761,125,103,0.547,0.735,0.545,28,40,0.467,0.737,0.294,21,37
41600232,1610612759,1610612745,121,96,0.539,0.889,0.375,27,48,0.446,0.733,0.324,22,32
41600202,1610612738,1610612764,129,119,0.511,0.765,0.361,26,41,0.465,0.773,0.294,28,44
41600221,1610612744,1610612762,106,94,0.488,0.905,0.241,32,37,0.463,0.75,0.31,25,44
41600211,1610612739,1610612761,116,105,0.459,0.828,0.412,26,46,0.438,0.85,0.385,22,43
41600231,1610612759,1610612745,99,126,0.369,0.778,0.31,19,45,0.46,0.889,0.44,30,49
41600201,1610612738,1610612764,123,111,0.511,0.8,0.487,32,38,0.506,0.591,0.435,27,38
41600177,1610612746,1610612762,91,104,0.438,0.577,0.24,17,38,0.506,0.783,0.462,22,46
41600136,1610612737,1610612764,99,115,0.474,0.842,0.281,26,35,0.538,0.84,0.417,21,33
41600106,1610612741,1610612738,83,105,0.395,0.882,0.211,13,45,0.488,0.611,0.41,28,43
41600176,1610612762,1610612746,93,98,0.41,0.667,0.269,18,38,0.493,0.577,0.429,17,41
41600126,1610612749,1610612761,89,92,0.427,0.643,0.389,18,37,0.457,0.826,0.409,14,43
41600156,1610612763,1610612759,96,103,0.451,0.833,0.444,15,28,0.481,0.88,0.35,13,46
41600135,1610612764,1610612737,103,99,0.451,0.815,0.292,21,42,0.409,0.667,0.29,23,43
41600105,1610612738,1610612741,108,97,0.432,1,0.225,27,38,0.5,0.824,0.346,24,42
41600165,1610612745,1610612760,105,99,0.402,0.846,0.162,13,47,0.385,0.655,0.263,16,49
41600155,1610612759,1610612763,116,103,0.525,0.818,0.5,23,34,0.514,0.909,0.409,22,31
41600175,1610612746,1610612762,92,96,0.42,0.828,0.435,16,34,0.432,0.813,0.361,25,43
41600125,1610612761,1610612749,118,93,0.577,0.923,0.444,28,40,0.507,0.577,0.455,22,22
41600134,1610612737,1610612764,111,101,0.444,0.76,0.387,24,49,0.424,0.783,0.344,19,46
41600144,1610612757,1610612744,103,128,0.388,0.828,0.333,14,39,0.535,0.704,0.586,27,45
41600114,1610612754,1610612739,102,106,0.466,0.588,0.333,21,42,0.411,0.852,0.29,11,48
41600164,1610612760,1610612745,109,113,0.494,0.563,0.368,20,40,0.435,0.848,0.314,19,45
41600104,1610612741,1610612738,95,104,0.421,0.788,0.208,19,44,0.463,0.818,0.27,22,42
41600174,1610612762,1610612746,105,98,0.541,0.714,0.455,24,42,0.44,0.724,0.344,17,31
41600124,1610612749,1610612761,76,87,0.37,0.611,0.238,16,50,0.413,0.941,0.227,16,41
41600133,1610612737,1610612764,116,98,0.494,0.594,0.36,26,50,0.416,0.85,0.241,16,42
41600154,1610612763,1610612759,110,108,0.463,0.917,0.444,19,51,0.423,1,0.3,16,37
41600143,1610612757,1610612744,113,119,0.433,0.815,0.394,17,52,0.44,0.771,0.333,25,42
41600103,1610612741,1610612738,87,104,0.393,1,0.286,14,52,0.477,0.714,0.459,34,37
41600163,1610612760,1610612745,115,113,0.554,0.609,0.474,24,40,0.458,0.818,0.286,10,42
41600173,1610612762,1610612746,106,111,0.522,0.69,0.412,16,27,0.547,0.667,0.368,16,41
41600113,1610612754,1610612739,114,119,0.4,0.846,0.39,25,52,0.448,0.667,0.477,23,40
41600123,1610612749,1610612761,104,77,0.527,0.737,0.522,29,36,0.338,0.767,0.273,11,40
41600153,1610612763,1610612759,105,94,0.506,0.9,0.409,21,33,0.472,0.571,0.417,16,42
41600132,1610612764,1610612737,109,101,0.453,0.727,0.318,22,43,0.405,0.868,0.2,17,41
41600162,1610612745,1610612760,115,111,0.487,0.757,0.379,20,37,0.412,0.857,0.233,20,48
41600142,1610612744,1610612757,110,81,0.44,0.833,0.313,31,54,0.333,0.737,0.206,17,47
41600122,1610612761,1610612749,106,100,0.481,0.72,0.483,24,40,0.414,0.895,0.478,20,40
41600102,1610612738,1610612741,97,111,0.463,0.579,0.303,26,38,0.506,0.786,0.4,28,44
41600172,1610612746,1610612762,99,91,0.524,0.625,0.3,26,39,0.457,0.773,0.4,15,33
41600112,1610612739,1610612754,117,111,0.553,0.87,0.419,19,37,0.512,0.739,0.4,23,33
41600152,1610612759,1610612763,96,82,0.459,0.969,0.391,14,39,0.378,0.867,0.259,19,35
41600131,1610612764,1610612737,114,107,0.45,0.941,0.286,28,42,0.436,0.821,0.28,18,48
41600141,1610612744,1610612757,121,109,0.531,0.857,0.407,26,45,0.43,0.818,0.367,15,38
41600101,1610612738,1610612741,102,106,0.43,0.737,0.368,27,36,0.429,0.87,0.308,22,53
41600161,1610612745,1610612760,118,87,0.495,0.692,0.303,21,56,0.37,0.783,0.31,19,41
41600111,1610612739,1610612754,109,108,0.538,0.519,0.393,26,34,0.494,0.85,0.458,21,41
41600121,1610612761,1610612749,83,97,0.36,0.727,0.217,15,47,0.447,0.8,0.391,22,43
41600151,1610612759,1610612763,111,82,0.539,0.76,0.526,16,42,0.392,0.765,0.35,17,35
41600171,1610612746,1610612762,95,97,0.444,0.882,0.333,20,40,0.481,0.684,0.421,21,34
21601217,1610612753,1610612765,113,109,0.483,0.941,0.52,27,51,0.387,0.571,0.306,20,53
21601218,1610612739,1610612761,83,98,0.368,0.708,0.27,20,42,0.465,0.625,0.308,20,48
21601219,1610612738,1610612749,112,94,0.456,0.692,0.333,31,45,0.44,0.824,0.261,26,43
21601220,1610612752,1610612755,114,113,0.494,0.719,0.409,17,43,0.495,0.7,0.304,21,38
21601221,1610612748,1610612764,110,102,0.523,0.833,0.333,19,51,0.483,0.786,0.269,18,34
21601222,1610612741,1610612751,112,73,0.432,0.762,0.467,28,62,0.326,0.778,0.091,17,48
21601223,1610612763,1610612742,93,100,0.393,0.864,0.32,18,48,0.44,0.806,0.265,21,37
21601224,1610612745,1610612750,123,118,0.464,0.636,0.339,37,47,0.527,0.733,0.478,37,49
21601225,1610612760,1610612743,105,111,0.426,0.647,0.32,20,51,0.459,0.813,0.28,22,43
21601226,1610612754,1610612737,104,86,0.476,0.842,0.417,21,41,0.417,0.789,0.379,19,37
21601227,1610612762,1610612759,101,97,0.506,0.65,0.385,24,36,0.453,0.846,0.381,16,42
21601228,1610612746,1610612758,115,95,0.518,0.76,0.357,29,43,0.494,0.714,0.455,27,37
21601229,1610612744,1610612747,109,94,0.456,0.682,0.333,26,54,0.441,0.571,0.235,23,40
21601230,1610612757,1610612740,100,103,0.482,0.385,0.433,22,53,0.444,0.714,0.333,20,42
21601212,1610612737,1610612766,103,76,0.519,0.778,0.259,30,50,0.33,0.789,0.13,16,40
21601213,1610612750,1610612760,98,100,0.442,0.68,0.25,24,35,0.43,0.76,0.318,22,54
21601214,1610612742,1610612743,91,109,0.398,0.818,0.3,24,42,0.488,0.643,0.429,31,53
21601215,1610612747,1610612740,108,96,0.477,0.696,0.364,24,47,0.468,0.75,0.318,29,39
21601216,1610612758,1610612756,129,104,0.518,0.791,0.474,28,55,0.376,0.583,0.267,19,48
21601203,1610612755,1610612754,111,120,0.467,0.903,0.394,20,33,0.576,0.81,0.313,30,44
21601204,1610612738,1610612751,114,105,0.451,0.857,0.368,31,51,0.36,0.897,0.258,18,49
21601205,1610612748,1610612739,124,121,0.463,0.706,0.364,28,46,0.494,0.864,0.4,19,47
21601206,1610612741,1610612753,122,75,0.539,0.875,0.462,33,54,0.345,0.75,0.185,18,37
21601207,1610612749,1610612766,89,79,0.449,0.6,0.593,28,46,0.407,0.615,0.278,21,39
21601208,1610612765,1610612764,101,105,0.457,1,0.385,22,36,0.506,0.875,0.368,27,48
21601209,1610612757,1610612759,99,98,0.416,0.867,0.444,18,42,0.458,0.7,0.381,17,47
21601210,1610612746,1610612745,125,96,0.505,0.821,0.385,29,49,0.393,0.778,0.225,23,41
21601211,1610612744,1610612762,99,105,0.488,0.706,0.36,25,42,0.446,0.667,0.371,29,49
21601196,1610612752,1610612761,97,110,0.451,0.933,0.321,27,36,0.519,0.87,0.323,20,41
21601197,1610612737,1610612739,126,125,0.468,0.784,0.29,31,45,0.459,0.8,0.413,28,53
21601198,1610612743,1610612760,105,106,0.476,0.933,0.324,22,42,0.417,0.909,0.24,19,54
21601199,1610612756,1610612742,124,111,0.55,0.875,0.421,26,43,0.423,0.684,0.356,23,44
21601200,1610612758,1610612745,128,135,0.5,0.833,0.29,26,38,0.563,0.871,0.419,26,41
21601201,1610612763,1610612765,90,103,0.48,0.692,0.429,23,30,0.476,0.688,0.5,21,46
21601202,1610612747,1610612750,110,109,0.488,0.8,0.37,26,40,0.5,0.839,0.2,27,41
21601188,1610612751,1610612741,107,106,0.424,0.792,0.323,24,44,0.444,0.882,0.458,14,52
21601189,1610612766,1610612738,114,121,0.452,0.906,0.321,22,42,0.517,0.824,0.436,35,43
21601190,1610612753,1610612754,112,127,0.488,0.727,0.467,29,33,0.593,0.737,0.5,35,45
21601191,1610612755,1610612749,82,90,0.351,0.87,0.258,23,47,0.443,0.7,0.222,18,43
21601192,1610612764,1610612748,103,106,0.481,0.773,0.364,21,44,0.463,0.694,0.389,23,36
21601193,1610612759,1610612746,87,98,0.425,0.786,0.364,20,40,0.5,0.571,0.273,21,45
21601194,1610612757,1610612762,101,86,0.407,0.875,0.433,15,47,0.397,0.75,0.316,19,47
21601195,1610612744,1610612740,123,101,0.51,0.938,0.303,37,53,0.488,0.632,0.238,24,34
21601179,1610612739,1610612737,100,114,0.481,0.765,0.25,23,38,0.506,1,0.432,39,42
21601180,1610612761,1610612748,96,94,0.412,0.708,0.45,14,44,0.398,0.69,0.348,16,44
21601181,1610612763,1610612752,101,88,0.507,0.833,0.556,20,38,0.432,0.462,0.214,20,41
21601182,1610612745,1610612765,109,114,0.414,0.75,0.314,25,49,0.426,0.813,0.346,27,55
21601183,1610612742,1610612759,89,102,0.432,0.625,0.308,26,44,0.417,0.591,0.321,26,58
21601184,1610612743,1610612740,122,106,0.551,0.719,0.406,31,50,0.475,0.692,0.13,19,33
21601185,1610612762,1610612750,120,113,0.6,0.727,0.56,29,33,0.494,1,0.438,22,34
21601186,1610612756,1610612760,120,99,0.518,0.839,0.444,16,45,0.37,0.727,0.233,13,48
21601187,1610612747,1610612758,98,94,0.442,0.72,0.167,20,41,0.507,0.769,0.4,27,40
21601173,1610612755,1610612741,90,102,0.363,0.773,0.212,19,50,0.429,0.941,0.32,27,57
21601174,1610612753,1610612751,115,107,0.467,0.846,0.36,24,48,0.46,0.727,0.367,21,39
21601175,1610612754,1610612749,104,89,0.475,0.769,0.32,20,44,0.465,0.857,0.458,21,32
21601176,1610612752,1610612764,103,106,0.421,0.762,0.35,20,49,0.486,0.714,0.412,17,39
21601177,1610612737,1610612738,123,116,0.494,0.706,0.478,26,52,0.411,0.794,0.349,28,38
21601178,1610612757,1610612750,105,98,0.432,0.808,0.424,19,41,0.437,0.9,0.222,16,47
21601165,1610612766,1610612748,99,112,0.449,0.875,0.32,19,36,0.476,0.917,0.525,23,40
21601166,1610612765,1610612761,102,105,0.519,0.611,0.333,22,45,0.471,0.867,0.333,29,36
21601167,1610612763,1610612760,100,103,0.474,0.81,0.346,21,38,0.435,0.625,0.452,19,44
21601168,1610612745,1610612743,110,104,0.425,0.684,0.294,19,56,0.394,0.833,0.184,26,51
21601169,1610612738,1610612739,91,114,0.407,0.621,0.212,21,38,0.467,0.944,0.306,19,51
21601170,1610612759,1610612747,95,102,0.438,0.667,0.371,28,37,0.488,0.786,0.5,23,47
21601171,1610612756,1610612744,111,120,0.417,0.692,0.259,26,55,0.506,0.708,0.433,25,39
21601172,1610612746,1610612742,112,101,0.507,0.774,0.387,22,40,0.442,0.778,0.355,24,44
21601154,1610612755,1610612751,118,141,0.443,0.741,0.316,32,36,0.64,0.879,0.516,36,36
21601155,1610612764,1610612766,118,111,0.506,0.833,0.5,31,36,0.506,0.864,0.353,21,37
21601156,1610612739,1610612753,122,102,0.537,0.762,0.5,30,42,0.384,0.962,0.333,23,43
21601157,1610612754,1610612761,108,90,0.438,1,0.48,16,43,0.447,0.895,0.217,11,40
21601158,1610612740,1610612743,131,134,0.51,0.882,0.438,30,35,0.535,0.714,0.433,31,50
21601159,1610612760,1610612749,110,79,0.476,0.84,0.321,29,53,0.358,0.692,0.167,16,38
21601160,1610612752,1610612741,100,91,0.472,0.625,0.261,26,54,0.376,0.913,0.222,22,37
21601161,1610612759,1610612763,95,89,0.438,0.778,0.524,22,46,0.393,0.611,0.32,26,50
21601164,1610612762,1610612757,106,87,0.527,0.789,0.565,21,47,0.398,0.882,0.231,10,29
21601162,1610612744,1610612750,121,107,0.524,0.792,0.438,33,40,0.427,0.808,0.211,22,50
21601163,1610612758,1610612742,98,87,0.444,0.824,0.545,17,51,0.4,0.786,0.279,21,39
21600940,1610612750,1610612757,110,109,0.488,0.857,0.444,26,44,0.442,0.88,0.344,24,35
21601145,1610612752,1610612738,94,110,0.388,0.84,0.28,20,32,0.556,0.692,0.324,22,41
21601142,1610612760,1610612766,101,113,0.464,0.917,0.387,19,42,0.481,0.875,0.367,20,37
21601143,1610612747,1610612763,108,103,0.471,0.778,0.368,14,51,0.5,0.714,0.433,29,33
21601144,1610612749,1610612742,105,109,0.506,0.833,0.353,25,33,0.521,0.95,0.389,25,30
21601151,1610612759,1610612762,109,103,0.519,0.864,0.526,26,42,0.483,0.615,0.375,24,36
21601146,1610612740,1610612741,110,117,0.407,0.971,0.333,24,40,0.489,0.778,0.5,26,49
21601147,1610612761,1610612755,113,105,0.541,0.789,0.316,25,37,0.45,0.88,0.306,25,37
21601148,1610612751,1610612737,91,82,0.39,0.85,0.303,21,51,0.375,0.652,0.292,19,44
21601149,1610612748,1610612743,113,116,0.483,0.762,0.481,26,41,0.506,0.852,0.25,25,40
21601150,1610612739,1610612754,135,130,0.495,0.697,0.419,29,56,0.457,0.9,0.39,32,46
21601152,1610612744,1610612764,139,115,0.568,0.885,0.444,34,44,0.467,0.76,0.37,28,38
21601153,1610612756,1610612745,116,123,0.42,0.828,0.235,24,61,0.47,0.652,0.368,23,46
21601137,1610612746,1610612747,115,104,0.551,0.824,0.44,24,39,0.433,0.667,0.261,26,41
21601138,1610612741,1610612737,106,104,0.471,1,0.4,25,40,0.444,0.765,0.393,25,45
21601139,1610612751,1610612753,121,111,0.532,0.813,0.258,26,44,0.495,0.733,0.4,26,42
21601140,1610612750,1610612758,117,123,0.448,0.789,0.333,27,41,0.564,0.727,0.579,27,40
21601141,1610612757,1610612756,130,117,0.467,0.935,0.405,21,41,0.524,0.813,0.3,17,43
21601126,1610612761,1610612754,111,100,0.451,0.657,0.519,23,53,0.414,0.81,0.423,19,42
21601127,1610612766,1610612743,122,114,0.465,0.833,0.472,26,43,0.5,0.727,0.485,32,49
21601128,1610612739,1610612755,122,105,0.526,0.563,0.448,30,49,0.488,0.737,0.333,26,42
21601129,1610612738,1610612753,117,116,0.452,0.853,0.364,27,45,0.408,0.96,0.4,28,48
21601130,1610612749,1610612765,108,105,0.417,0.706,0.389,25,48,0.454,0.625,0.233,25,54
21601131,1610612763,1610612742,99,90,0.467,0.9,0.407,23,47,0.382,0.8,0.353,15,38
21601132,1610612740,1610612758,117,89,0.484,0.789,0.303,28,45,0.389,0.765,0.3,18,52
21601133,1610612748,1610612752,94,98,0.41,0.72,0.242,17,41,0.475,0.941,0.375,25,39
21601135,1610612760,1610612759,95,100,0.407,0.852,0.286,21,46,0.435,0.63,0.333,23,41
21601134,1610612762,1610612764,95,88,0.458,0.613,0.4,20,42,0.402,0.813,0.294,12,45
21601136,1610612744,1610612745,107,98,0.453,0.714,0.344,27,43,0.374,0.783,0.324,20,48
21601121,1610612765,1610612751,90,89,0.419,0.647,0.389,20,53,0.38,0.75,0.323,17,46
21601122,1610612741,1610612739,99,93,0.422,0.611,0.48,26,51,0.446,0.563,0.37,23,44
21601123,1610612750,1610612747,119,104,0.483,0.767,0.476,30,40,0.476,0.938,0.333,20,42
21601124,1610612756,1610612746,118,124,0.533,0.542,0.304,24,43,0.55,0.706,0.545,20,39
21601125,1610612757,1610612745,117,107,0.478,0.818,0.394,24,41,0.44,0.826,0.235,18,42
21601111,1610612755,1610612737,92,99,0.414,0.818,0.282,30,40,0.425,0.846,0.5,19,47
21601112,1610612753,1610612760,106,114,0.402,0.704,0.3,24,53,0.422,0.643,0.303,18,57
21601113,1610612738,1610612749,100,103,0.398,0.783,0.324,24,42,0.526,0.765,0.364,27,35
21601114,1610612761,1610612766,106,110,0.458,0.792,0.355,23,44,0.453,0.762,0.5,23,38
21601115,1610612752,1610612748,88,105,0.371,0.81,0.2,19,52,0.476,0.765,0.48,18,40
21601116,1610612763,1610612754,110,97,0.466,0.889,0.375,22,43,0.435,0.867,0.4,19,43
21601117,1610612740,1610612742,121,118,0.5,0.758,0.4,26,44,0.484,0.941,0.519,25,38
21601118,1610612759,1610612744,98,110,0.41,0.808,0.375,20,42,0.506,1,0.5,31,35
21601119,1610612746,1610612764,133,124,0.566,0.73,0.4,27,41,0.495,0.655,0.382,22,43
21601120,1610612758,1610612762,82,112,0.453,0.667,0.133,14,32,0.532,0.789,0.419,22,43
